inst#,actual,predicted,error,probability, distribution
5060,1:00,2:01,+,0,*1
5061,1:00,1:00,,*1,0
5062,1:00,2:01,+,0,*1
5063,1:00,1:00,,*0.753,0.247
5064,1:00,1:00,,*1,0
5065,1:00,1:00,,*1,0
5066,1:00,1:00,,*1,0
5067,2:01,1:00,+,*1,0
5068,1:00,1:00,,*0.59,0.41
5069,1:00,1:00,,*1,0
5070,1:00,1:00,,*1,0
5071,1:00,1:00,,*1,0
5072,1:00,1:00,,*1,0
5073,1:00,1:00,,*1,0
5074,1:00,1:00,,*1,0
5075,1:00,2:01,+,0,*1
5076,1:00,1:00,,*1,0
5077,1:00,1:00,,*1,0
5078,1:00,1:00,,*1,0
5079,1:00,1:00,,*1,0
5080,1:00,1:00,,*0.989,0.011
5081,1:00,1:00,,*1,0
5082,1:00,1:00,,*1,0
5083,1:00,1:00,,*1,0
5084,1:00,1:00,,*1,0
5085,1:00,2:01,+,0.001,*0.999
5086,1:00,2:01,+,0,*1
5087,1:00,1:00,,*1,0
5088,2:01,2:01,,0.003,*0.997
5089,1:00,1:00,,*0.936,0.064
5090,1:00,1:00,,*1,0
5091,1:00,1:00,,*1,0
5092,1:00,1:00,,*1,0
5093,1:00,1:00,,*1,0
5094,1:00,1:00,,*1,0
5095,1:00,1:00,,*1,0
5096,1:00,1:00,,*1,0
5097,1:00,1:00,,*1,0
5098,1:00,2:01,+,0,*1
5099,1:00,1:00,,*1,0
5100,1:00,1:00,,*1,0
5101,1:00,1:00,,*1,0
5102,1:00,1:00,,*1,0
5103,1:00,2:01,+,0.003,*0.997
5104,1:00,1:00,,*1,0
5105,1:00,1:00,,*1,0
5106,1:00,2:01,+,0,*1
5107,1:00,1:00,,*1,0
5108,1:00,1:00,,*1,0
5109,1:00,1:00,,*1,0
5110,1:00,2:01,+,0,*1
5111,1:00,1:00,,*1,0
5112,1:00,1:00,,*1,0
5113,1:00,1:00,,*1,0
5114,1:00,2:01,+,0,*1
5115,1:00,1:00,,*0.997,0.003
5116,1:00,2:01,+,0,*1
5117,1:00,1:00,,*1,0
5118,1:00,1:00,,*1,0
5119,1:00,1:00,,*1,0
5120,1:00,1:00,,*1,0
5121,1:00,1:00,,*1,0
5122,1:00,1:00,,*1,0
5123,1:00,2:01,+,0,*1
5124,1:00,1:00,,*1,0
5125,1:00,2:01,+,0.032,*0.968
5126,1:00,1:00,,*1,0
5127,1:00,1:00,,*1,0
5128,1:00,2:01,+,0.178,*0.822
5129,1:00,1:00,,*1,0
5130,1:00,2:01,+,0.377,*0.623
5131,1:00,1:00,,*1,0
5132,1:00,2:01,+,0,*1
5133,1:00,1:00,,*0.929,0.071
5134,1:00,2:01,+,0,*1
5135,1:00,2:01,+,0,*1
5136,1:00,1:00,,*1,0
5137,1:00,1:00,,*0.923,0.077
5138,1:00,1:00,,*1,0
5139,1:00,1:00,,*1,0
5140,1:00,1:00,,*1,0
5141,1:00,2:01,+,0.022,*0.978
5142,1:00,1:00,,*1,0
5143,1:00,1:00,,*1,0
5144,1:00,1:00,,*1,0
5145,1:00,1:00,,*1,0
5146,1:00,1:00,,*1,0
5147,1:00,1:00,,*1,0
5148,1:00,1:00,,*1,0
5149,1:00,1:00,,*1,0
5150,1:00,2:01,+,0,*1
5151,1:00,1:00,,*1,0
5152,1:00,2:01,+,0.361,*0.639
5153,1:00,1:00,,*1,0
5154,1:00,1:00,,*1,0
5155,1:00,2:01,+,0.001,*0.999
5156,1:00,1:00,,*0.989,0.011
5157,1:00,2:01,+,0,*1
5158,1:00,1:00,,*1,0
5159,1:00,1:00,,*1,0
5160,1:00,1:00,,*1,0
5161,1:00,1:00,,*1,0
5162,1:00,1:00,,*1,0
5163,1:00,1:00,,*0.999,0.001
5164,1:00,2:01,+,0.036,*0.964
5165,1:00,1:00,,*1,0
5166,1:00,2:01,+,0,*1
5167,1:00,1:00,,*1,0
5168,1:00,1:00,,*1,0
5169,1:00,2:01,+,0,*1
5170,1:00,1:00,,*1,0
5171,1:00,1:00,,*1,0
5172,1:00,1:00,,*1,0
5173,1:00,1:00,,*1,0
5174,1:00,1:00,,*0.715,0.285
5175,1:00,1:00,,*1,0
5176,1:00,1:00,,*1,0
5177,1:00,1:00,,*1,0
5178,1:00,2:01,+,0.001,*0.999
5179,1:00,2:01,+,0,*1
5180,1:00,1:00,,*1,0
5181,1:00,1:00,,*1,0
5182,1:00,1:00,,*1,0
5183,1:00,2:01,+,0,*1
5184,1:00,1:00,,*1,0
5185,1:00,1:00,,*0.995,0.005
5186,1:00,1:00,,*1,0
5187,1:00,1:00,,*1,0
5188,1:00,2:01,+,0,*1
5189,1:00,1:00,,*1,0
5190,1:00,1:00,,*1,0
5191,1:00,1:00,,*0.991,0.009
5192,1:00,1:00,,*1,0
5193,2:01,1:00,+,*1,0
5194,1:00,1:00,,*0.946,0.054
5195,1:00,1:00,,*1,0
5196,1:00,1:00,,*1,0
5197,1:00,1:00,,*1,0
5198,1:00,2:01,+,0,*1
5199,1:00,1:00,,*0.999,0.001
5200,1:00,1:00,,*0.646,0.354
5201,1:00,1:00,,*1,0
5202,1:00,1:00,,*1,0
5203,2:01,2:01,,0,*1
5204,1:00,1:00,,*1,0
5205,1:00,1:00,,*1,0
5206,1:00,1:00,,*1,0
5207,1:00,1:00,,*1,0
5208,1:00,2:01,+,0,*1
5209,1:00,1:00,,*1,0
5210,1:00,1:00,,*0.989,0.011
5211,1:00,1:00,,*1,0
5212,1:00,2:01,+,0,*1
5213,1:00,1:00,,*1,0
5214,1:00,1:00,,*0.999,0.001
5215,1:00,1:00,,*1,0
5216,1:00,1:00,,*1,0
5217,1:00,1:00,,*1,0
5218,1:00,1:00,,*1,0
5219,1:00,1:00,,*0.991,0.009
5220,1:00,1:00,,*1,0
5221,1:00,2:01,+,0.257,*0.743
5222,1:00,2:01,+,0,*1
5223,1:00,2:01,+,0.029,*0.971
5224,1:00,1:00,,*0.537,0.463
5225,1:00,1:00,,*1,0
5226,1:00,1:00,,*1,0
5227,1:00,1:00,,*1,0
5228,1:00,1:00,,*0.949,0.051
5229,1:00,2:01,+,0,*1
5230,1:00,1:00,,*1,0
5231,1:00,1:00,,*1,0
5232,1:00,1:00,,*1,0
5233,1:00,1:00,,*0.999,0.001
5234,1:00,1:00,,*1,0
5235,1:00,1:00,,*1,0
5236,1:00,1:00,,*1,0
5237,1:00,1:00,,*1,0
5238,1:00,1:00,,*1,0
5239,1:00,1:00,,*1,0
5240,1:00,1:00,,*1,0
5241,1:00,2:01,+,0.043,*0.957
5242,1:00,1:00,,*0.999,0.001
5243,1:00,1:00,,*1,0
5244,1:00,1:00,,*1,0
5245,1:00,1:00,,*1,0
5246,1:00,1:00,,*1,0
5247,1:00,1:00,,*1,0
5248,1:00,2:01,+,0.002,*0.998
5249,1:00,1:00,,*1,0
5250,1:00,1:00,,*1,0
5251,1:00,1:00,,*0.993,0.007
5252,1:00,2:01,+,0,*1
5253,1:00,1:00,,*1,0
5254,1:00,2:01,+,0,*1
5255,1:00,2:01,+,0.056,*0.944
5256,1:00,1:00,,*1,0
5257,2:01,2:01,,0,*1
5258,1:00,1:00,,*0.988,0.012
5259,1:00,1:00,,*1,0
5260,1:00,1:00,,*0.999,0.001
5261,1:00,1:00,,*1,0
5262,1:00,1:00,,*0.997,0.003
5263,1:00,1:00,,*1,0
5264,1:00,1:00,,*0.992,0.008
5265,1:00,2:01,+,0,*1
5266,1:00,1:00,,*1,0
5267,1:00,1:00,,*1,0
5268,1:00,1:00,,*1,0
5269,1:00,1:00,,*1,0
5270,1:00,1:00,,*1,0
5271,1:00,2:01,+,0,*1
5272,1:00,1:00,,*1,0
5273,1:00,1:00,,*1,0
5274,1:00,2:01,+,0,*1
5275,1:00,2:01,+,0.138,*0.862
5276,1:00,1:00,,*1,0
5277,1:00,1:00,,*1,0
5278,1:00,1:00,,*1,0
5279,1:00,1:00,,*1,0
5280,1:00,1:00,,*1,0
5281,1:00,1:00,,*0.788,0.212
5282,1:00,1:00,,*1,0
5283,1:00,1:00,,*1,0
5284,1:00,1:00,,*1,0
5285,1:00,1:00,,*1,0
5286,1:00,1:00,,*1,0
5287,1:00,1:00,,*1,0
5288,1:00,1:00,,*1,0
5289,1:00,1:00,,*0.997,0.003
5290,1:00,1:00,,*1,0
5291,1:00,1:00,,*1,0
5292,1:00,1:00,,*1,0
5293,1:00,1:00,,*1,0
5294,1:00,1:00,,*1,0
5295,1:00,1:00,,*0.786,0.214
5296,1:00,1:00,,*1,0
5297,1:00,1:00,,*1,0
5298,1:00,1:00,,*1,0
5299,1:00,1:00,,*1,0
5300,1:00,1:00,,*1,0
5301,1:00,1:00,,*1,0
5302,1:00,2:01,+,0,*1
5303,1:00,1:00,,*1,0
5304,1:00,1:00,,*1,0
5305,1:00,2:01,+,0,*1
5306,1:00,2:01,+,0,*1
5307,1:00,2:01,+,0,*1
5308,1:00,2:01,+,0,*1
5309,1:00,1:00,,*1,0
5310,1:00,1:00,,*0.994,0.006
5311,1:00,1:00,,*0.995,0.005
5312,1:00,1:00,,*1,0
5313,1:00,2:01,+,0,*1
5314,1:00,1:00,,*1,0
5315,1:00,1:00,,*1,0
5316,1:00,1:00,,*1,0
5317,1:00,1:00,,*1,0
5318,1:00,1:00,,*1,0
5319,1:00,2:01,+,0,*1
5320,1:00,1:00,,*1,0
5321,1:00,1:00,,*1,0
5322,1:00,1:00,,*1,0
5323,1:00,1:00,,*0.991,0.009
5324,1:00,1:00,,*1,0
5325,1:00,1:00,,*1,0
5326,1:00,1:00,,*1,0
5327,1:00,2:01,+,0,*1
5328,1:00,1:00,,*1,0
5329,1:00,1:00,,*0.955,0.045
5330,1:00,1:00,,*0.996,0.004
5331,1:00,2:01,+,0,*1
5332,1:00,1:00,,*1,0
5333,1:00,1:00,,*1,0
5334,1:00,1:00,,*1,0
5335,1:00,1:00,,*1,0
5336,1:00,1:00,,*1,0
5337,1:00,2:01,+,0,*1
5338,1:00,1:00,,*1,0
5339,1:00,1:00,,*1,0
5340,1:00,1:00,,*1,0
5341,1:00,1:00,,*1,0
5342,1:00,1:00,,*1,0
5343,2:01,1:00,+,*0.836,0.164
5344,1:00,1:00,,*1,0
5345,1:00,2:01,+,0.453,*0.547
5346,1:00,1:00,,*1,0
5347,1:00,1:00,,*1,0
5348,1:00,2:01,+,0.069,*0.931
5349,1:00,1:00,,*1,0
5350,1:00,1:00,,*1,0
5351,1:00,1:00,,*1,0
5352,1:00,1:00,,*1,0
5353,1:00,1:00,,*1,0
5354,1:00,1:00,,*1,0
5355,1:00,1:00,,*0.999,0.001
5356,1:00,1:00,,*1,0
5357,1:00,1:00,,*1,0
5358,1:00,1:00,,*1,0
5359,1:00,1:00,,*1,0
5360,1:00,1:00,,*0.675,0.325
5361,1:00,2:01,+,0,*1
5362,1:00,1:00,,*0.668,0.332
5363,1:00,1:00,,*1,0
5364,1:00,1:00,,*1,0
5365,1:00,1:00,,*0.826,0.174
5366,1:00,1:00,,*1,0
5367,1:00,1:00,,*1,0
5368,1:00,1:00,,*1,0
5369,1:00,1:00,,*1,0
5370,1:00,1:00,,*1,0
5371,1:00,1:00,,*1,0
5372,1:00,1:00,,*1,0
5373,1:00,1:00,,*1,0
5374,1:00,1:00,,*1,0
5375,1:00,1:00,,*1,0
5376,1:00,1:00,,*0.844,0.156
5377,1:00,1:00,,*1,0
5378,1:00,1:00,,*0.9,0.1
5379,1:00,1:00,,*1,0
5380,1:00,1:00,,*1,0
5381,1:00,1:00,,*1,0
5382,1:00,2:01,+,0.001,*0.999
5383,1:00,1:00,,*1,0
5384,1:00,1:00,,*1,0
5385,1:00,1:00,,*0.922,0.078
5386,1:00,2:01,+,0,*1
5387,1:00,1:00,,*1,0
5388,1:00,1:00,,*1,0
5389,1:00,1:00,,*1,0
5390,1:00,1:00,,*0.906,0.094
5391,1:00,1:00,,*1,0
5392,1:00,1:00,,*1,0
5393,1:00,1:00,,*0.992,0.008
5394,1:00,1:00,,*1,0
5395,1:00,2:01,+,0,*1
5396,1:00,1:00,,*1,0
5397,1:00,1:00,,*1,0
5398,1:00,1:00,,*1,0
5399,1:00,1:00,,*1,0
5400,1:00,2:01,+,0,*1
5401,1:00,1:00,,*1,0
5402,1:00,1:00,,*1,0
5403,1:00,1:00,,*1,0
5404,1:00,1:00,,*0.997,0.003
5405,1:00,1:00,,*1,0
5406,1:00,2:01,+,0.285,*0.715
5407,1:00,1:00,,*1,0
5408,1:00,1:00,,*1,0
5409,1:00,1:00,,*1,0
5410,1:00,1:00,,*1,0
5411,1:00,1:00,,*1,0
5412,1:00,1:00,,*1,0
5413,1:00,1:00,,*1,0
5414,1:00,2:01,+,0.382,*0.618
5415,1:00,1:00,,*1,0
5416,1:00,1:00,,*1,0
5417,1:00,1:00,,*0.987,0.013
5418,1:00,1:00,,*1,0
5419,1:00,1:00,,*1,0
5420,1:00,1:00,,*1,0
5421,1:00,1:00,,*0.922,0.078
5422,1:00,2:01,+,0,*1
5423,1:00,1:00,,*1,0
5424,1:00,2:01,+,0,*1
5425,1:00,2:01,+,0,*1
5426,1:00,1:00,,*1,0
5427,1:00,1:00,,*1,0
5428,1:00,1:00,,*1,0
5429,1:00,1:00,,*1,0
5430,1:00,1:00,,*1,0
5431,1:00,2:01,+,0,*1
5432,1:00,2:01,+,0.021,*0.979
5433,1:00,1:00,,*1,0
5434,1:00,1:00,,*0.999,0.001
5435,1:00,1:00,,*1,0
5436,1:00,1:00,,*1,0
5437,1:00,2:01,+,0.008,*0.992
5438,1:00,1:00,,*1,0
5439,1:00,1:00,,*0.993,0.007
5440,1:00,1:00,,*0.959,0.041
5441,1:00,1:00,,*1,0
5442,1:00,1:00,,*1,0
5443,1:00,2:01,+,0,*1
5444,1:00,1:00,,*1,0
5445,1:00,1:00,,*1,0
5446,1:00,2:01,+,0,*1
5447,1:00,1:00,,*1,0
5448,1:00,1:00,,*1,0
5449,1:00,1:00,,*1,0
5450,1:00,1:00,,*1,0
5451,1:00,1:00,,*1,0
5452,1:00,1:00,,*1,0
5453,1:00,1:00,,*1,0
5454,1:00,2:01,+,0,*1
5455,1:00,1:00,,*1,0
5456,2:01,1:00,+,*1,0
5457,1:00,1:00,,*1,0
5458,1:00,1:00,,*1,0
5459,1:00,1:00,,*1,0
5460,2:01,1:00,+,*1,0
5461,1:00,1:00,,*1,0
5462,1:00,1:00,,*1,0
5463,1:00,1:00,,*1,0
5464,1:00,1:00,,*0.97,0.03
5465,1:00,1:00,,*0.998,0.002
5466,1:00,1:00,,*1,0
5467,1:00,1:00,,*1,0
5468,1:00,1:00,,*1,0
5469,1:00,1:00,,*1,0
5470,1:00,1:00,,*1,0
5471,1:00,1:00,,*1,0
5472,1:00,1:00,,*1,0
5473,1:00,2:01,+,0.287,*0.713
5474,1:00,1:00,,*1,0
5475,1:00,2:01,+,0.002,*0.998
5476,1:00,1:00,,*1,0
5477,1:00,1:00,,*0.998,0.002
5478,1:00,1:00,,*1,0
5479,1:00,1:00,,*1,0
5480,1:00,1:00,,*1,0
5481,1:00,1:00,,*1,0
5482,1:00,1:00,,*1,0
5483,1:00,1:00,,*1,0
5484,1:00,1:00,,*1,0
5485,1:00,1:00,,*1,0
5486,1:00,1:00,,*1,0
5487,1:00,1:00,,*1,0
5488,1:00,2:01,+,0.301,*0.699
5489,1:00,1:00,,*1,0
5490,1:00,1:00,,*0.978,0.022
5491,1:00,1:00,,*0.652,0.348
5492,1:00,1:00,,*0.999,0.001
5493,1:00,1:00,,*1,0
5494,1:00,2:01,+,0.058,*0.942
5495,1:00,1:00,,*1,0
5496,1:00,1:00,,*1,0
5497,1:00,2:01,+,0,*1
5498,1:00,2:01,+,0,*1
5499,1:00,1:00,,*1,0
5500,1:00,1:00,,*1,0
5501,1:00,1:00,,*0.998,0.002
5502,1:00,1:00,,*1,0
5503,1:00,1:00,,*1,0
5504,1:00,1:00,,*0.993,0.007
5505,1:00,2:01,+,0,*1
5506,1:00,2:01,+,0.022,*0.978
5507,1:00,1:00,,*1,0
5508,1:00,1:00,,*1,0
5509,1:00,1:00,,*1,0
5510,1:00,1:00,,*1,0
5511,1:00,2:01,+,0.209,*0.791
5512,1:00,1:00,,*1,0
5513,1:00,1:00,,*1,0
5514,1:00,1:00,,*1,0
5515,1:00,1:00,,*1,0
5516,1:00,1:00,,*1,0
5517,2:01,1:00,+,*0.999,0.001
5518,1:00,1:00,,*1,0
5519,1:00,1:00,,*0.961,0.039
5520,1:00,1:00,,*1,0
5521,1:00,1:00,,*1,0
5522,1:00,1:00,,*1,0
5523,1:00,1:00,,*1,0
5524,1:00,1:00,,*1,0
5525,1:00,1:00,,*1,0
5526,1:00,2:01,+,0,*1
5527,1:00,1:00,,*1,0
5528,1:00,1:00,,*0.817,0.183
5529,1:00,1:00,,*1,0
5530,1:00,1:00,,*1,0
5531,1:00,2:01,+,0,*1
5532,1:00,1:00,,*0.998,0.002
5533,1:00,1:00,,*1,0
5534,1:00,2:01,+,0,*1
5535,1:00,1:00,,*1,0
5536,1:00,1:00,,*0.881,0.119
5537,1:00,1:00,,*0.535,0.465
5538,1:00,1:00,,*1,0
5539,1:00,1:00,,*0.999,0.001
5540,1:00,2:01,+,0.001,*0.999
5541,1:00,1:00,,*1,0
5542,1:00,1:00,,*1,0
5543,1:00,1:00,,*1,0
5544,1:00,1:00,,*1,0
5545,1:00,1:00,,*1,0
5546,1:00,2:01,+,0,*1
5547,1:00,1:00,,*1,0
5548,1:00,1:00,,*0.983,0.017
5549,1:00,1:00,,*1,0
5550,1:00,1:00,,*1,0
5551,1:00,1:00,,*1,0
5552,1:00,1:00,,*1,0
5553,1:00,1:00,,*1,0
5554,1:00,2:01,+,0.193,*0.807
5555,1:00,1:00,,*1,0
5556,1:00,1:00,,*0.831,0.169
5557,1:00,2:01,+,0,*1
5558,1:00,1:00,,*1,0
5559,1:00,1:00,,*1,0
5560,1:00,1:00,,*0.927,0.073
5561,1:00,2:01,+,0,*1
5562,1:00,2:01,+,0,*1
5563,1:00,2:01,+,0.053,*0.947
5564,1:00,1:00,,*0.525,0.475
5565,1:00,1:00,,*1,0
5566,1:00,1:00,,*1,0
5567,2:01,2:01,,0,*1
5568,1:00,2:01,+,0.067,*0.933
5569,1:00,1:00,,*1,0
5570,1:00,1:00,,*1,0
5571,1:00,1:00,,*0.998,0.002
5572,1:00,1:00,,*1,0
5573,1:00,1:00,,*1,0
5574,1:00,1:00,,*0.947,0.053
5575,1:00,2:01,+,0.026,*0.974
5576,1:00,1:00,,*1,0
5577,1:00,1:00,,*1,0
5578,1:00,1:00,,*0.997,0.003
5579,1:00,1:00,,*1,0
5580,1:00,1:00,,*1,0
5581,1:00,1:00,,*1,0
5582,1:00,1:00,,*1,0
5583,1:00,1:00,,*1,0
5584,1:00,1:00,,*1,0
5585,1:00,1:00,,*1,0
5586,1:00,1:00,,*1,0
5587,1:00,1:00,,*1,0
5588,1:00,1:00,,*1,0
5589,1:00,1:00,,*0.999,0.001
5590,1:00,1:00,,*1,0
5591,1:00,1:00,,*1,0
5592,1:00,2:01,+,0.075,*0.925
5593,1:00,1:00,,*1,0
5594,1:00,1:00,,*1,0
5595,1:00,2:01,+,0,*1
5596,1:00,1:00,,*0.997,0.003
5597,1:00,1:00,,*0.999,0.001
5598,1:00,1:00,,*1,0
5599,1:00,1:00,,*1,0
5600,1:00,2:01,+,0,*1
5601,1:00,2:01,+,0,*1
5602,1:00,1:00,,*0.999,0.001
5603,1:00,1:00,,*1,0
5604,1:00,1:00,,*1,0
5605,1:00,1:00,,*0.853,0.147
5606,1:00,1:00,,*1,0
5607,1:00,1:00,,*1,0
5608,1:00,1:00,,*1,0
5609,1:00,1:00,,*1,0
5610,1:00,1:00,,*1,0
5611,1:00,1:00,,*1,0
5612,1:00,1:00,,*1,0
5613,1:00,1:00,,*1,0
5614,1:00,1:00,,*1,0
5615,1:00,1:00,,*1,0
5616,1:00,2:01,+,0,*1
5617,1:00,1:00,,*1,0
5618,1:00,1:00,,*1,0
5619,1:00,1:00,,*0.999,0.001
5620,1:00,1:00,,*1,0
5621,1:00,1:00,,*1,0
5622,1:00,1:00,,*1,0
5623,1:00,2:01,+,0.352,*0.648
5624,1:00,1:00,,*1,0
5625,1:00,2:01,+,0.002,*0.998
5626,1:00,2:01,+,0,*1
5627,1:00,1:00,,*1,0
5628,1:00,1:00,,*1,0
5629,1:00,2:01,+,0.001,*0.999
5630,1:00,1:00,,*1,0
5631,1:00,1:00,,*1,0
5632,1:00,1:00,,*1,0
5633,1:00,1:00,,*1,0
5634,1:00,1:00,,*1,0
5635,1:00,1:00,,*0.999,0.001
5636,1:00,1:00,,*0.831,0.169
5637,1:00,1:00,,*1,0
5638,1:00,1:00,,*1,0
5639,1:00,1:00,,*1,0
5640,1:00,1:00,,*1,0
5641,1:00,1:00,,*1,0
5642,1:00,1:00,,*0.992,0.008
5643,1:00,1:00,,*1,0
5644,1:00,1:00,,*1,0
5645,1:00,1:00,,*1,0
5646,1:00,1:00,,*1,0
5647,1:00,1:00,,*1,0
5648,1:00,1:00,,*1,0
5649,1:00,1:00,,*1,0
5650,1:00,1:00,,*1,0
5651,1:00,1:00,,*1,0
5652,1:00,2:01,+,0,*1
5653,1:00,2:01,+,0,*1
5654,1:00,1:00,,*1,0
5655,1:00,2:01,+,0.271,*0.729
5656,1:00,1:00,,*1,0
5657,1:00,1:00,,*1,0
5658,1:00,1:00,,*1,0
5659,1:00,1:00,,*1,0
5660,1:00,1:00,,*1,0
5661,1:00,1:00,,*1,0
5662,1:00,1:00,,*1,0
5663,1:00,1:00,,*1,0
5664,1:00,1:00,,*1,0
5665,1:00,1:00,,*1,0
5666,1:00,1:00,,*1,0
5667,1:00,1:00,,*1,0
5668,1:00,2:01,+,0,*1
5669,1:00,1:00,,*1,0
5670,1:00,2:01,+,0.063,*0.937
5671,1:00,1:00,,*1,0
5672,1:00,1:00,,*0.995,0.005
5673,1:00,2:01,+,0.279,*0.721
5674,1:00,1:00,,*0.999,0.001
5675,1:00,1:00,,*1,0
5676,1:00,2:01,+,0.022,*0.978
5677,1:00,1:00,,*1,0
5678,1:00,1:00,,*1,0
5679,1:00,1:00,,*1,0
5680,1:00,2:01,+,0.362,*0.638
5681,1:00,1:00,,*1,0
5682,1:00,1:00,,*1,0
5683,1:00,1:00,,*1,0
5684,1:00,1:00,,*1,0
5685,1:00,1:00,,*1,0
5686,1:00,1:00,,*1,0
5687,1:00,1:00,,*1,0
5688,1:00,2:01,+,0,*1
5689,1:00,1:00,,*0.91,0.09
5690,1:00,2:01,+,0.308,*0.692
5691,1:00,1:00,,*1,0
5692,1:00,1:00,,*1,0
5693,1:00,1:00,,*1,0
5694,1:00,1:00,,*1,0
5695,1:00,2:01,+,0.473,*0.527
5696,1:00,1:00,,*1,0
5697,1:00,1:00,,*1,0
5698,1:00,1:00,,*0.983,0.017
5699,1:00,1:00,,*0.931,0.069
5700,1:00,1:00,,*1,0
5701,1:00,1:00,,*1,0
5702,1:00,1:00,,*0.737,0.263
5703,1:00,1:00,,*1,0
5704,1:00,1:00,,*1,0
5705,1:00,1:00,,*1,0
5706,1:00,1:00,,*0.999,0.001
5707,1:00,1:00,,*1,0
5708,1:00,1:00,,*1,0
5709,1:00,1:00,,*1,0
5710,1:00,2:01,+,0.005,*0.995
5711,1:00,1:00,,*1,0
5712,1:00,1:00,,*1,0
5713,1:00,1:00,,*1,0
5714,1:00,1:00,,*1,0
5715,1:00,1:00,,*1,0
5716,1:00,1:00,,*0.999,0.001
5717,1:00,1:00,,*1,0
5718,1:00,1:00,,*1,0
5719,1:00,1:00,,*1,0
5720,1:00,2:01,+,0,*1
5721,1:00,1:00,,*1,0
5722,1:00,1:00,,*0.998,0.002
5723,1:00,1:00,,*1,0
5724,1:00,1:00,,*1,0
5725,1:00,1:00,,*1,0
5726,1:00,1:00,,*0.982,0.018
5727,1:00,1:00,,*1,0
5728,1:00,2:01,+,0,*1
5729,1:00,2:01,+,0.075,*0.925
5730,1:00,1:00,,*1,0
5731,1:00,1:00,,*1,0
5732,1:00,1:00,,*0.999,0.001
5733,1:00,1:00,,*0.798,0.202
5734,1:00,1:00,,*1,0
5735,1:00,1:00,,*1,0
5736,1:00,1:00,,*1,0
5737,1:00,2:01,+,0,*1
5738,1:00,1:00,,*1,0
5739,1:00,1:00,,*0.998,0.002
5740,1:00,1:00,,*1,0
5741,1:00,2:01,+,0,*1
5742,1:00,1:00,,*1,0
5743,1:00,2:01,+,0,*1
5744,1:00,1:00,,*0.852,0.148
5745,1:00,1:00,,*1,0
5746,1:00,1:00,,*1,0
5747,1:00,1:00,,*1,0
5748,1:00,2:01,+,0,*1
5749,1:00,1:00,,*1,0
5750,1:00,1:00,,*1,0
5751,1:00,2:01,+,0,*1
5752,1:00,1:00,,*1,0
5753,1:00,1:00,,*1,0
5754,1:00,1:00,,*1,0
5755,1:00,1:00,,*1,0
5756,1:00,1:00,,*1,0
5757,1:00,1:00,,*1,0
5758,1:00,1:00,,*1,0
5759,1:00,1:00,,*1,0
5760,1:00,1:00,,*1,0
5761,1:00,1:00,,*0.715,0.285
5762,1:00,1:00,,*1,0
5763,1:00,1:00,,*1,0
5764,1:00,1:00,,*1,0
5765,1:00,1:00,,*1,0
5766,1:00,1:00,,*1,0
5767,1:00,1:00,,*1,0
5768,1:00,1:00,,*1,0
5769,1:00,1:00,,*1,0
5770,1:00,1:00,,*1,0
5771,1:00,1:00,,*1,0
5772,1:00,1:00,,*1,0
5773,1:00,2:01,+,0.002,*0.998
5774,1:00,2:01,+,0,*1
5775,2:01,2:01,,0,*1
5776,1:00,1:00,,*1,0
5777,1:00,1:00,,*0.987,0.013
5778,1:00,2:01,+,0,*1
5779,1:00,1:00,,*1,0
5780,1:00,1:00,,*1,0
5781,1:00,1:00,,*0.973,0.027
5782,1:00,1:00,,*1,0
5783,1:00,1:00,,*1,0
5784,1:00,1:00,,*1,0
5785,1:00,2:01,+,0,*1
5786,1:00,2:01,+,0,*1
5787,1:00,1:00,,*1,0
5788,1:00,1:00,,*1,0
5789,1:00,1:00,,*1,0
5790,1:00,2:01,+,0,*1
5791,1:00,1:00,,*1,0
5792,1:00,1:00,,*0.999,0.001
5793,1:00,1:00,,*1,0
5794,1:00,1:00,,*1,0
5795,1:00,1:00,,*0.639,0.361
5796,1:00,1:00,,*1,0
5797,1:00,1:00,,*1,0
5798,1:00,1:00,,*1,0
5799,1:00,2:01,+,0,*1
5800,1:00,1:00,,*1,0
5801,1:00,1:00,,*1,0
5802,1:00,1:00,,*0.991,0.009
5803,1:00,1:00,,*1,0
5804,1:00,1:00,,*1,0
5805,1:00,1:00,,*1,0
5806,1:00,1:00,,*0.996,0.004
5807,1:00,1:00,,*1,0
5808,1:00,2:01,+,0.091,*0.909
5809,1:00,2:01,+,0.028,*0.972
5810,1:00,1:00,,*1,0
5811,1:00,2:01,+,0,*1
5812,1:00,1:00,,*1,0
5813,1:00,1:00,,*1,0
5814,1:00,1:00,,*1,0
5815,1:00,1:00,,*1,0
5816,1:00,1:00,,*1,0
5817,1:00,1:00,,*1,0
5818,1:00,2:01,+,0.427,*0.573
5819,1:00,2:01,+,0,*1
5820,1:00,1:00,,*1,0
5821,1:00,1:00,,*0.537,0.463
5822,1:00,1:00,,*0.995,0.005
5823,1:00,1:00,,*1,0
5824,1:00,1:00,,*1,0
5825,1:00,1:00,,*1,0
5826,1:00,1:00,,*1,0
5827,1:00,2:01,+,0,*1
5828,1:00,1:00,,*1,0
5829,1:00,1:00,,*1,0
5830,1:00,1:00,,*1,0
5831,1:00,2:01,+,0.362,*0.638
5832,1:00,1:00,,*1,0
5833,1:00,1:00,,*1,0
5834,1:00,1:00,,*1,0
5835,1:00,2:01,+,0.065,*0.935
