IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Good_Bad,Zip_key,Zip_lon,Zip_lat,Share_Camp,Share_Other,Share_PL,Share_prog,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc
269824,6001.00,Alameda County,California,4.00,9.00,94619 Oakland,Good,94619,-122.17,37.79,0.291504832,0.151422757,0.172480265,0.384592145,0.24,0.14,0.12,0.34,0.31,2.69,0.38,0.16,54174.00,25198.00
269827,49035.00,Salt Lake County,Utah,4.00,8.00,84123 Salt Lake City,Bad,84123,-111.92,40.66,0.585969018,0.037247994,0.250701406,0.126081581,0.28,0.16,0.08,0.87,0.01,2.75,0.16,0.17,42831.00,18550.00
269838,41041.00,Lincoln County,Oregon,4.00,9.00,97367 Lincoln City,Bad,97367,-123.88,44.93,0.444100655,0.10269243,0.246914903,0.206292011,0.20,0.10,0.23,0.90,0.00,2.14,0.18,0.33,27718.00,17458.00
269852,48113.00,Dallas County,Texas,3.00,7.00,75237 Dallas,Bad,75237,-96.87,32.67,0.731037664,0.028768336,0.092822188,0.147371813,0.33,0.21,0.02,0.06,0.89,2.24,0.17,0.32,26270.00,13449.00
270136,48113.00,Dallas County,Texas,3.00,7.00,75052 Grand Prairie,Bad,75052,-97.02,32.67,0.584307124,0.026831673,0.14305048,0.245810723,0.32,0.18,0.04,0.62,0.18,3.03,0.24,0.09,60254.00,22043.00
270142,53061.00,Snohomish County,Washington,4.00,9.00,98203 Everett,Bad,98203,-122.24,47.94,0.592390186,0.058836169,0.240408881,0.108364765,0.26,0.15,0.11,0.86,0.02,2.55,0.21,0.14,50899.00,23848.00
270220,35029.00,Luna County,New Mexico,4.00,8.00,88030 Deming,Bad,88030,-107.75,32.18,0.69306945,0.018575669,0.199472049,0.088882832,0.29,0.16,0.19,0.74,0.01,2.60,0.09,0.47,21266.00,11589.00
270257,55079.00,Milwaukee County,Wisconsin,2.00,3.00,53215 Milwaukee,Bad,53215,-87.95,43.00,0.774439593,0.065757154,0.093176198,0.066627056,0.31,0.18,0.11,0.64,0.04,2.79,0.12,0.30,32649.00,14165.00
270265,55025.00,Dane County,Wisconsin,2.00,3.00,53714 Madison,Bad,53714,-89.31,43.10,0.54512553,0.060709204,0.252924652,0.141240615,0.22,0.12,0.12,0.88,0.06,2.32,0.24,0.13,45980.00,22181.00
270266,36067.00,Onondaga County,New York,1.00,2.00,13205 Syracuse,Bad,13205,-76.14,43.00,0.552322414,0.040202908,0.193556952,0.213917727,0.31,0.17,0.19,0.42,0.50,2.48,0.15,0.44,23125.00,13460.00
270282,55079.00,Milwaukee County,Wisconsin,2.00,3.00,53211 Milwaukee,Bad,53211,-87.88,43.08,0.57187253,0.096331845,0.061398188,0.270397437,0.15,0.08,0.11,0.91,0.02,2.08,0.65,0.19,43109.00,30766.00
270348,23005.00,Cumberland County,Maine,1.00,1.00,04106 South Portland,Good,4106,-70.29,43.63,0.407376351,0.135005685,0.150273039,0.307344925,0.22,0.12,0.15,0.96,0.01,2.27,0.27,0.19,42646.00,22761.00
270508,6075.00,San Francisco County,California,4.00,9.00,94112 San Francisco,Good,94112,-122.44,37.72,0.326047018,0.23039517,0.106812332,0.33674548,0.21,0.12,0.14,0.29,0.06,3.59,0.24,0.12,57629.00,19645.00
270612,26099.00,Macomb County,Michigan,2.00,3.00,48038 Clinton Township,Bad,48038,-82.94,42.61,0.591588879,0.079635331,0.164463824,0.164311966,0.21,0.11,0.15,0.95,0.01,2.29,0.19,0.14,53352.00,28330.00
270652,9011.00,New London County,Connecticut,1.00,1.00,06360 Norwich,Good,6360,-72.09,41.55,0.377394288,0.13142706,0.08872196,0.402456691,0.24,0.13,0.15,0.84,0.06,2.38,0.20,0.23,41557.00,21281.00
270810,42133.00,York County,Pennsylvania,1.00,2.00,17319 Etters,Bad,17319,-76.80,40.16,0.617365328,0.016807918,0.112090054,0.2537367,0.29,0.16,0.06,0.97,0.01,2.72,0.19,0.11,52232.00,22140.00
270862,29189.00,St. Louis County,Missouri,2.00,4.00,63011 Ballwin,Bad,63011,-90.56,38.60,0.576995702,0.155448351,0.074850791,0.192705156,0.27,0.14,0.13,0.93,0.02,2.72,0.41,0.09,72721.00,32549.00
270879,42045.00,Delaware County,Pennsylvania,1.00,2.00,19082 Upper Darby,Good,19082,-75.27,39.96,0.453781818,0.044066624,0.182619853,0.319531705,0.27,0.15,0.12,0.60,0.20,2.58,0.19,0.26,34926.00,16743.00
270924,42133.00,York County,Pennsylvania,1.00,2.00,17345 Manchester,Bad,17345,-76.73,40.07,0.570724039,0.029307032,0.252199253,0.147769676,0.24,0.14,0.11,0.97,0.01,2.53,0.10,0.13,42500.00,18342.00
270995,13051.00,Chatham County,Georgia,3.00,5.00,31408 Savannah,Bad,31408,-81.18,32.11,0.53552945,0.028297152,0.35122124,0.084952158,0.24,0.14,0.10,0.47,0.47,2.59,0.11,0.30,29034.00,13927.00
271053,17031.00,Cook County,Illinois,2.00,3.00,60443 Matteson,Bad,60443,-87.75,41.50,0.559800163,0.105755368,0.110758068,0.223686401,0.26,0.13,0.13,0.41,0.55,2.70,0.23,0.13,55367.00,24770.00
271064,6073.00,San Diego County,California,4.00,9.00,92117 San Diego,Bad,92117,-117.20,32.82,0.443172374,0.207227487,0.116485593,0.233114547,0.20,0.11,0.15,0.77,0.02,2.45,0.29,0.16,47245.00,23514.00
271075,6067.00,Sacramento County,California,4.00,9.00,95825 Sacramento,Good,95825,-121.41,38.59,0.339707912,0.123711697,0.15411177,0.38246862,0.17,0.11,0.14,0.67,0.09,1.94,0.33,0.26,35228.00,24066.00
271109,31055.00,Douglas County,Nebraska,2.00,4.00,68117 Omaha,Bad,68117,-96.00,41.21,0.518666679,0.064447658,0.378568549,0.038317114,0.25,0.14,0.14,0.91,0.01,2.56,0.09,0.21,40371.00,17069.00
271172,34003.00,Bergen County,New Jersey,1.00,2.00,07630 Emerson,Good,7630,-74.03,40.97,0.352825449,0.087187608,0.034586078,0.525400866,0.23,0.14,0.19,0.90,0.01,2.91,0.34,0.07,74556.00,31506.00
271202,36029.00,Erie County,New York,1.00,2.00,14075 Hamburg,Good,14075,-78.83,42.72,0.505403811,0.045128942,0.139917681,0.309549566,0.24,0.13,0.16,0.98,0.00,2.50,0.26,0.16,48923.00,22409.00
271290,49057.00,Weber County,Utah,4.00,8.00,84403 Ogden,Bad,84403,-111.92,41.18,0.599210893,0.056693054,0.191498781,0.152597272,0.27,0.16,0.13,0.86,0.01,2.80,0.26,0.18,43067.00,21900.00
271295,55079.00,Milwaukee County,Wisconsin,2.00,3.00,53220 Milwaukee,Bad,53220,-87.99,42.96,0.782306463,0.037521392,0.107577117,0.072595027,0.19,0.10,0.22,0.93,0.01,2.20,0.16,0.16,42586.00,22569.00
271395,25009.00,Essex County,Massachusetts,1.00,1.00,01901 Lynn,Good,1901,-70.95,42.46,0.295952243,0.105904884,0.118172514,0.47997036,0.25,0.14,0.12,0.77,0.11,2.58,0.27,0.18,49902.34,24410.67
271477,45043.00,Georgetown County,South Carolina,3.00,5.00,29585 Pawleys Island,Bad,29585,-79.13,33.46,0.591275158,0.098161755,0.098222219,0.212340868,0.18,0.10,0.22,0.84,0.15,2.27,0.33,0.17,53345.00,30810.00
271486,40109.00,Oklahoma County,Oklahoma,3.00,7.00,73119 Oklahoma City,Bad,73119,-97.57,35.42,0.735447405,0.041361944,0.116205281,0.106985369,0.29,0.18,0.13,0.66,0.06,2.60,0.05,0.39,25493.00,11846.00
271529,45079.00,Richland County,South Carolina,3.00,5.00,29205 Columbia,Bad,29205,-81.00,33.99,0.483801643,0.066297193,0.32449808,0.125403084,0.17,0.10,0.11,0.73,0.23,2.00,0.50,0.29,34424.00,25168.00
271567,28027.00,Coahoma County,Mississippi,3.00,6.00,38614 Clarksdale,Bad,38614,-90.64,34.18,0.641502446,0.042154028,0.254627419,0.061716107,0.32,0.17,0.13,0.31,0.67,2.79,0.17,0.45,23050.00,12779.00
271761,36085.00,Richmond County,New York,1.00,2.00,10312 Staten Island,Good,10312,-74.18,40.54,0.281856982,0.085725561,0.04551339,0.586904068,0.25,0.13,0.09,0.93,0.01,2.93,0.22,0.10,67728.00,26887.00
271762,19153.00,Polk County,Iowa,2.00,4.00,50310 Des Moines,Bad,50310,-93.67,41.63,0.722174905,0.066248683,0.10541488,0.106161532,0.23,0.13,0.14,0.87,0.06,2.30,0.31,0.14,46095.00,23329.00
271774,51087.00,Henrico County,Virginia,3.00,5.00,23231 Henrico,Bad,23231,-77.32,37.44,0.62483196,0.064999373,0.125955233,0.184213433,0.28,0.15,0.10,0.48,0.49,2.60,0.15,0.20,43600.00,20853.00
271783,48113.00,Dallas County,Texas,3.00,7.00,75220 Dallas,Bad,75220,-96.88,32.87,0.612316536,0.072199865,0.071817023,0.243666576,0.30,0.20,0.04,0.59,0.05,3.38,0.16,0.26,33515.00,18261.00
271803,48201.00,Harris County,Texas,3.00,7.00,77530 Channelview,Bad,77530,-95.11,29.79,0.803037711,0.025295186,0.116597134,0.055069969,0.34,0.20,0.05,0.64,0.12,3.22,0.08,0.18,42014.00,14865.00
271856,6037.00,Los Angeles County,California,4.00,9.00,90037 Los Angeles,Bad,90037,-118.29,34.00,0.488788924,0.167176791,0.173339934,0.170694351,0.36,0.22,0.06,0.21,0.30,3.77,0.04,0.49,20275.00,8507.00
271861,10003.00,New Castle County,Delaware,3.00,5.00,19808 Wilmington,Good,19808,-75.67,39.74,0.468247796,0.048042634,0.152773803,0.330935766,0.23,0.12,0.15,0.89,0.05,2.44,0.28,0.11,57242.00,27640.00
271865,26099.00,Macomb County,Michigan,2.00,3.00,48314 Sterling Heights,Bad,48314,-83.05,42.61,0.574972238,0.055243103,0.245172405,0.124612253,0.26,0.15,0.11,0.90,0.01,2.66,0.23,0.12,62530.00,26541.00
271907,45063.00,Lexington County,South Carolina,3.00,5.00,29006 Batesburg,Bad,29006,-81.55,33.90,0.560487095,0.007475354,0.394782074,0.037255477,0.26,0.15,0.14,0.68,0.29,2.58,0.12,0.29,31743.00,15820.00
271940,53033.00,King County,Washington,4.00,9.00,98045 North Bend,Bad,98045,-121.60,47.45,0.48612425,0.208722692,0.070920082,0.234232976,0.28,0.16,0.07,0.94,0.01,2.69,0.30,0.11,65674.00,27570.00
271962,9001.00,Fairfield County,Connecticut,1.00,1.00,06811 Danbury,Good,6811,-73.48,41.42,0.334985737,0.109472296,0.068974738,0.486567229,0.22,0.13,0.11,0.83,0.07,2.60,0.31,0.11,66979.00,29742.00
272043,28073.00,Lamar County,Mississippi,3.00,6.00,39402 Hattiesburg,Bad,39402,-89.42,31.34,0.634451139,0.036550539,0.277336517,0.051661805,0.25,0.14,0.11,0.82,0.15,2.49,0.35,0.22,41166.00,23385.00
272110,6073.00,San Diego County,California,4.00,9.00,91902 Bonita,Bad,91902,-117.00,32.67,0.501526437,0.113182445,0.158016081,0.227275037,0.25,0.12,0.13,0.69,0.03,2.99,0.37,0.08,70955.00,29515.00
272133,47093.00,Knox County,Tennessee,3.00,6.00,37920 Knoxville,Bad,37920,-83.86,35.91,0.534857554,0.064793918,0.274613893,0.125734635,0.21,0.12,0.15,0.93,0.04,2.30,0.21,0.33,30426.00,18624.00
272152,25013.00,Hampden County,Massachusetts,1.00,1.00,01028 East Longmeadow,Good,1028,-72.50,42.06,0.387806293,0.089586678,0.166865811,0.355741219,0.25,0.12,0.19,0.98,0.01,2.65,0.31,0.13,62835.00,27602.00
272154,4013.00,Maricopa County,Arizona,4.00,8.00,85205 Mesa,Bad,85205,-111.72,33.43,0.610962479,0.05363246,0.124634544,0.210770517,0.24,0.13,0.26,0.92,0.01,2.40,0.16,0.24,40259.00,21627.00
272160,45003.00,Aiken County,South Carolina,3.00,5.00,29803 Aiken,Bad,29803,-81.70,33.46,0.541551709,0.075476597,0.195547487,0.187424207,0.25,0.13,0.13,0.81,0.15,2.52,0.32,0.16,52766.00,25323.00
272195,13051.00,Chatham County,Georgia,3.00,5.00,31408 Savannah,Bad,31408,-81.18,32.11,0.567483424,0.02145176,0.32328217,0.087782646,0.24,0.14,0.10,0.47,0.47,2.59,0.11,0.30,29034.00,13927.00
272232,37119.00,Mecklenburg County,North Carolina,3.00,5.00,28105 Matthews,Bad,28105,-80.72,35.12,0.645598991,0.028701351,0.200448368,0.12525129,0.29,0.16,0.08,0.87,0.08,2.72,0.39,0.08,65111.00,27546.00
272261,17031.00,Cook County,Illinois,2.00,3.00,60616 Chicago,Bad,60616,-87.63,41.84,0.659872931,0.129688343,0.047526202,0.162912523,0.21,0.13,0.14,0.26,0.39,2.29,0.23,0.37,30625.00,17856.00
272291,36067.00,Onondaga County,New York,1.00,2.00,13057 East Syracuse,Good,13057,-76.05,43.09,0.475425197,0.050642755,0.163915332,0.310016715,0.23,0.12,0.18,0.95,0.01,2.35,0.20,0.20,41626.00,23310.00
272353,6037.00,Los Angeles County,California,4.00,9.00,93536 Lancaster,Bad,93536,-118.41,34.76,0.557020798,0.062405199,0.210120019,0.170453984,0.28,0.14,0.08,0.70,0.12,2.91,0.20,0.18,54223.00,20197.00
272381,34029.00,Ocean County,New Jersey,1.00,2.00,08721 Bayville,Good,8721,-74.20,39.91,0.448112814,0.056341021,0.117879971,0.377666193,0.25,0.12,0.15,0.96,0.01,2.74,0.14,0.14,52778.00,22448.00
272485,24021.00,Frederick County,Maryland,3.00,5.00,21701 Frederick,Bad,21701,-77.34,39.45,0.540933011,0.043913204,0.225679852,0.189473933,0.23,0.14,0.13,0.84,0.12,2.36,0.29,0.15,51790.00,26429.00
272503,26099.00,Macomb County,Michigan,2.00,3.00,48313 Sterling Heights,Bad,48313,-83.00,42.60,0.672473936,0.027215818,0.109210358,0.191099888,0.26,0.14,0.09,0.95,0.01,2.69,0.21,0.11,63197.00,25440.00
272568,17031.00,Cook County,Illinois,2.00,3.00,60067 Palatine,Bad,60067,-88.07,42.11,0.603795611,0.123760741,0.028332466,0.244111182,0.25,0.13,0.11,0.90,0.01,2.54,0.41,0.08,74764.00,37589.00
272619,41003.00,Benton County,Oregon,4.00,9.00,97333 Corvallis,Bad,97333,-123.31,44.48,0.436344846,0.07373817,0.249853506,0.240063479,0.18,0.10,0.10,0.88,0.01,2.31,0.42,0.29,35512.00,19329.00
272725,6085.00,Santa Clara County,California,4.00,9.00,95037 Morgan Hill,Good,95037,-121.60,37.16,0.486876442,0.119979468,0.049706238,0.343437852,0.29,0.16,0.08,0.72,0.02,3.07,0.29,0.09,82258.00,33886.00
272849,22033.00,East Baton Rouge Parish,Louisiana,3.00,7.00,70816 Baton Rouge,Bad,70816,-91.02,30.43,0.669272957,0.047265987,0.115172377,0.168288679,0.24,0.14,0.08,0.77,0.18,2.31,0.34,0.17,42220.00,23595.00
272929,51199.00,York County,Virginia,3.00,5.00,23185 Williamsburg,Good,23185,-76.70,37.25,0.46512864,0.13408986,0.046949181,0.35383232,0.21,0.11,0.18,0.81,0.15,2.37,0.42,0.15,52231.00,31391.00
272948,6067.00,Sacramento County,California,4.00,9.00,95823 Sacramento,Good,95823,-121.44,38.48,0.551008115,0.085319252,0.062126911,0.301545722,0.35,0.20,0.08,0.32,0.26,3.18,0.12,0.26,36001.00,13577.00
272957,6077.00,San Joaquin County,California,4.00,9.00,95207 Stockton,Bad,95207,-121.33,38.00,0.645835982,0.108222218,0.137656913,0.108284887,0.30,0.17,0.13,0.52,0.10,2.67,0.18,0.30,33194.00,17062.00
273052,34007.00,Camden County,New Jersey,1.00,2.00,08009 Berlin,Good,8009,-74.93,39.76,0.564868186,0.035836071,0.054393343,0.3449024,0.26,0.14,0.11,0.88,0.08,2.75,0.17,0.15,55369.00,23354.00
273064,23019.00,Penobscot County,Maine,1.00,1.00,04401 Bangor,Good,4401,-68.85,44.85,0.360448369,0.08192967,0.134424189,0.423197772,0.22,0.12,0.13,0.96,0.01,2.22,0.24,0.30,32393.00,19418.00
273081,36059.00,Nassau County,New York,1.00,2.00,11010 Franklin Square,Good,11010,-73.68,40.70,0.293438007,0.061033262,0.103438358,0.542090373,0.22,0.12,0.19,0.93,0.01,2.88,0.22,0.13,62907.00,24761.00
273091,17097.00,Lake County,Illinois,2.00,3.00,60002 Antioch,Bad,60002,-88.09,42.47,0.604275272,0.044700733,0.20230075,0.148723245,0.26,0.14,0.10,0.97,0.01,2.63,0.20,0.11,58578.00,27979.00
273158,51510.00,Alexandria city,Virginia,3.00,5.00,22311 Alexandria,Bad,22311,-77.12,38.83,0.51380422,0.053725008,0.151913852,0.280556919,0.16,0.10,0.10,0.51,0.26,2.02,0.49,0.12,47010.00,30827.00
273211,48439.00,Tarrant County,Texas,3.00,7.00,76103 Fort Worth,Bad,76103,-97.27,32.75,0.59481443,0.012612022,0.361454047,0.031119502,0.28,0.17,0.13,0.55,0.24,2.66,0.17,0.27,33019.00,15359.00
273220,53061.00,Snohomish County,Washington,4.00,9.00,98036 Lynnwood,Bad,98036,-122.28,47.81,0.510865214,0.1544681,0.156340635,0.178326052,0.27,0.15,0.08,0.78,0.03,2.66,0.24,0.13,51296.00,21792.00
273257,24005.00,Baltimore County,Maryland,3.00,5.00,21228 Catonsville,Good,21228,-76.75,39.27,0.445819071,0.054798693,0.08629066,0.413091577,0.20,0.11,0.20,0.75,0.18,2.37,0.35,0.14,54890.00,25736.00
273348,49035.00,Salt Lake County,Utah,4.00,8.00,84120 Salt Lake City,Bad,84120,-112.00,40.70,0.60287081,0.028421457,0.265396021,0.103311713,0.34,0.19,0.05,0.78,0.01,3.60,0.11,0.10,50613.00,15211.00
273366,34031.00,Passaic County,New Jersey,1.00,2.00,07503 Paterson,Good,7503,-74.15,40.90,0.412345948,0.057212884,0.19033729,0.340103878,0.29,0.17,0.09,0.48,0.09,3.22,0.10,0.31,32668.00,14226.00
273421,51191.00,Washington County,Virginia,3.00,5.00,24210 Abingdon,Bad,24210,-82.03,36.77,0.57875517,0.08652066,0.22289846,0.11182571,0.19,0.10,0.18,0.97,0.02,2.22,0.20,0.31,30836.00,19662.00
273435,39173.00,Wood County,Ohio,2.00,3.00,43619 Northwood,Bad,43619,-83.47,41.60,0.673785308,0.041992126,0.180813263,0.103409302,0.28,0.14,0.11,0.95,0.01,2.71,0.12,0.18,50296.00,20318.00
273522,6017.00,El Dorado County,California,4.00,9.00,95667 Placerville,Bad,95667,-120.79,38.73,0.415204592,0.104380181,0.371442245,0.108972982,0.24,0.11,0.17,0.92,0.00,2.51,0.21,0.19,47707.00,22966.00
273578,17031.00,Cook County,Illinois,2.00,3.00,60632 Chicago,Bad,60632,-87.71,41.81,0.561471733,0.061423147,0.183948364,0.193156757,0.32,0.20,0.09,0.55,0.01,3.56,0.07,0.23,37406.00,13188.00
273608,37183.00,Wake County,North Carolina,3.00,5.00,27616 Raleigh,Bad,27616,-78.54,35.87,0.521852894,0.108889796,0.199981003,0.169276307,0.30,0.19,0.03,0.52,0.35,2.74,0.33,0.12,51334.00,21271.00
273637,48329.00,Midland County,Texas,3.00,7.00,79705 Midland,Bad,79705,-102.05,32.05,0.693720362,0.028032035,0.118737971,0.159509632,0.28,0.15,0.15,0.77,0.11,2.56,0.30,0.21,44673.00,25469.00
273639,19153.00,Polk County,Iowa,2.00,4.00,50315 Des Moines,Bad,50315,-93.62,41.54,0.571037751,0.067349865,0.298252134,0.06336025,0.25,0.15,0.12,0.89,0.03,2.44,0.13,0.22,39457.00,17857.00
273657,34025.00,Monmouth County,New Jersey,1.00,2.00,07748 Middletown,Bad,7748,-74.12,40.39,0.507868936,0.097118352,0.10319249,0.291820221,0.27,0.15,0.10,0.95,0.01,2.96,0.31,0.09,80284.00,33911.00
273702,48439.00,Tarrant County,Texas,3.00,7.00,76132 Fort Worth,Bad,76132,-97.42,32.67,0.578005925,0.093270394,0.095805962,0.232917719,0.19,0.11,0.11,0.80,0.09,1.97,0.43,0.20,41007.00,33359.00
273720,6073.00,San Diego County,California,4.00,9.00,92117 San Diego,Bad,92117,-117.20,32.82,0.440669419,0.137147698,0.165034083,0.2571488,0.20,0.11,0.15,0.77,0.02,2.45,0.29,0.16,47245.00,23514.00
273735,47093.00,Knox County,Tennessee,3.00,6.00,37917 Knoxville,Bad,37917,-83.91,36.00,0.665416615,0.029342273,0.194140603,0.111100509,0.19,0.11,0.18,0.84,0.13,2.06,0.14,0.43,23807.00,15051.00
273755,6065.00,Riverside County,California,4.00,9.00,92264 Palm Springs,Bad,92264,-116.54,33.74,0.460188354,0.17974876,0.108756269,0.251306616,0.12,0.07,0.34,0.84,0.02,1.90,0.23,0.24,39173.00,31567.00
273822,53033.00,King County,Washington,4.00,9.00,98116 Seattle,Bad,98116,-122.40,47.57,0.441004547,0.070980022,0.20988383,0.278131602,0.15,0.09,0.16,0.89,0.02,1.95,0.44,0.13,54563.00,37506.00
273874,17031.00,Cook County,Illinois,2.00,3.00,60804 Cicero,Bad,60804,-87.76,41.84,0.650106769,0.035250538,0.193607191,0.121035502,0.35,0.21,0.07,0.49,0.01,3.70,0.06,0.21,38044.00,12485.00
273881,1117.00,Shelby County,Alabama,3.00,6.00,35242 Birmingham,Bad,35242,-86.67,33.42,0.773985854,0.074036634,0.125012738,0.026964775,0.27,0.15,0.06,0.93,0.04,2.50,0.53,0.07,74647.00,39611.00
273904,39035.00,Cuyahoga County,Ohio,2.00,3.00,44144 Cleveland,Bad,44144,-81.74,41.44,0.548913087,0.054873422,0.144072232,0.252141258,0.20,0.12,0.19,0.92,0.02,2.18,0.12,0.23,36165.00,20453.00
273920,29183.00,St. Charles County,Missouri,2.00,4.00,63304 Saint Charles,Bad,63304,-90.65,38.71,0.639442071,0.106084627,0.118304255,0.136169047,0.32,0.18,0.07,0.95,0.02,2.99,0.30,0.07,67402.00,25924.00
273963,6059.00,Orange County,California,4.00,9.00,92620 Irvine,Bad,92620,-117.76,33.71,0.515297822,0.155539428,0.081715457,0.247447294,0.29,0.15,0.07,0.65,0.01,2.92,0.51,0.07,86467.00,35087.00
273979,48201.00,Harris County,Texas,3.00,7.00,77096 Houston,Good,77096,-95.48,29.67,0.408888745,0.144649243,0.108680021,0.33778199,0.25,0.15,0.16,0.66,0.19,2.39,0.44,0.20,46140.00,29098.00
273989,13135.00,Gwinnett County,Georgia,3.00,5.00,30047 Lilburn,Bad,30047,-84.11,33.87,0.694071868,0.030331548,0.153228181,0.122368404,0.28,0.13,0.07,0.80,0.08,2.97,0.35,0.07,70846.00,27343.00
274024,6061.00,Placer County,California,4.00,9.00,95677 Rocklin,Good,95677,-121.23,38.79,0.412049439,0.089748667,0.179777663,0.31842423,0.27,0.14,0.11,0.90,0.01,2.60,0.24,0.15,54111.00,24401.00
274078,40143.00,Tulsa County,Oklahoma,3.00,7.00,74136 Tulsa,Bad,74136,-95.94,36.06,0.631625946,0.070599143,0.080903809,0.216871102,0.19,0.11,0.11,0.73,0.14,2.05,0.36,0.26,34812.00,25552.00
274092,29047.00,Clay County,Missouri,2.00,4.00,64118 Kansas City,Bad,64118,-94.58,39.21,0.656879128,0.066125277,0.151001548,0.125994046,0.23,0.13,0.13,0.90,0.03,2.32,0.23,0.12,45764.00,23267.00
274114,37067.00,Forsyth County,North Carolina,3.00,5.00,27104 Winston Salem,Bad,27104,-80.32,36.09,0.666842547,0.026116195,0.182831806,0.124209452,0.21,0.11,0.17,0.87,0.09,2.10,0.49,0.13,52494.00,39744.00
274125,34013.00,Essex County,New Jersey,1.00,2.00,07039 Livingston,Good,7039,-74.33,40.79,0.304154771,0.168025894,0.027337986,0.50048135,0.27,0.15,0.15,0.83,0.01,2.94,0.53,0.04,99494.00,47502.00
274134,53053.00,Pierce County,Washington,4.00,9.00,98335 Gig Harbor,Bad,98335,-122.62,47.30,0.499527365,0.075459866,0.210537801,0.214474968,0.26,0.13,0.13,0.93,0.01,2.57,0.36,0.10,60483.00,28869.00
274215,4013.00,Maricopa County,Arizona,4.00,8.00,85044 Phoenix,Good,85044,-111.99,33.33,0.472426336,0.116388855,0.104737644,0.306447165,0.23,0.13,0.09,0.85,0.04,2.36,0.42,0.09,60095.00,31790.00
274219,4013.00,Maricopa County,Arizona,4.00,8.00,85254 Scottsdale,Bad,85254,-111.95,33.62,0.498595854,0.075978824,0.173517888,0.251907434,0.26,0.13,0.09,0.94,0.01,2.66,0.41,0.07,73758.00,34509.00
274239,11001.00,District of Columbia,District of Co,3.00,5.00,20007 Washington,Good,20007,-77.08,38.91,0.4522861,0.097162092,0.070779671,0.379772136,0.08,0.05,0.08,0.87,0.04,1.86,0.79,0.14,70815.00,53471.00
274250,51810.00,Virginia Beach city,Virginia,3.00,5.00,23462 Virginia Beach,Bad,23462,-76.15,36.84,0.668670078,0.085222476,0.056216743,0.189890703,0.28,0.16,0.08,0.59,0.32,2.63,0.18,0.15,41298.00,17958.00
274409,17043.00,DuPage County,Illinois,2.00,3.00,60148 Lombard,Bad,60148,-88.02,41.87,0.526396644,0.075760222,0.192017856,0.205825278,0.23,0.13,0.14,0.87,0.03,2.53,0.30,0.10,60378.00,27230.00
274424,6037.00,Los Angeles County,California,4.00,9.00,90032 Los Angeles,Bad,90032,-118.18,34.08,0.600238426,0.059197541,0.109744411,0.230819621,0.31,0.18,0.09,0.36,0.02,3.64,0.09,0.29,33445.00,11985.00
274425,28049.00,Hinds County,Mississippi,3.00,6.00,39211 Jackson,Bad,39211,-90.12,32.37,0.601163097,0.083455403,0.21584584,0.09953566,0.21,0.12,0.18,0.81,0.17,2.24,0.54,0.13,56621.00,38800.00
274459,47093.00,Knox County,Tennessee,3.00,6.00,37919 Knoxville,Bad,37919,-84.00,35.92,0.520919122,0.114906233,0.175743428,0.188431217,0.19,0.11,0.15,0.91,0.04,2.06,0.48,0.27,40410.00,35171.00
274473,13121.00,Fulton County,Georgia,3.00,5.00,30342 Atlanta,Bad,30342,-84.37,33.88,0.484155529,0.13408219,0.153774595,0.227987686,0.18,0.11,0.09,0.78,0.07,2.21,0.58,0.10,63675.00,43786.00
274542,9001.00,Fairfield County,Connecticut,1.00,1.00,06907 Stamford,Good,6907,-73.52,41.10,0.255408583,0.096375532,0.032105302,0.616110584,0.22,0.13,0.14,0.87,0.04,2.49,0.37,0.14,66150.00,33441.00
274569,6075.00,San Francisco County,California,4.00,9.00,94112 San Francisco,Good,94112,-122.44,37.72,0.325749921,0.111679895,0.215696973,0.346873211,0.21,0.12,0.14,0.29,0.06,3.59,0.24,0.12,57629.00,19645.00
